house_id,price_act,price_first,advertiser,type,nbhood,street,st_number,sq_m,bedrooms,bathrooms,const_year,floor,lift,balcony,air_con,ft_wardrobes,terrace,exterior,heating
95772637,149500.0,153000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida san severiano,31.0,68.0,3.0,1.0,,1.0,1,0,0,0,0,1,no
95752504,385000.0,400000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,155.0,5.0,2.0,1973.0,4.0,1,0,0,1,1,1,no
95004825,249000.0,249000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,97.0,3.0,2.0,2014.0,1.0,1,1,0,0,0,1,no
94919876,400000.0,400000.0,Professional advertiser,duplex ,la caleta - la vina,unknown,,134.0,4.0,2.0,2021.0,3.0,1,0,1,1,1,1,individual
90817659,390000.0,390000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,131.0,3.0,2.0,1888.0,3.0,1,1,0,1,0,1,individual
95773080,259000.0,265000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,102.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
92244683,185000.0,185000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle encarnacion,,77.0,2.0,1.0,,2.0,0,0,0,0,0,1,no
96801900,250000.0,250000.0,Professional advertiser,flat / apartment ,zona laguna,zurbaran nn,,100.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
95435309,295000.0,310000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,106.0,3.0,1.0,,3.0,1,0,1,1,1,1,no
95162934,164900.0,164900.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,zona de la plaza del falla nn,,95.0,3.0,1.0,1980.0,3.0,0,1,1,1,0,1,no
96106569,159900.0,159900.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,zona de la plaza de mina nn,,123.0,4.0,1.0,1945.0,3.0,0,1,0,1,0,1,no
96017962,181000.0,181000.0,Professional advertiser,flat / apartment ,la caleta - la vina,san francisco javier,,72.0,2.0,1.0,2021.0,0.0,1,0,1,0,0,1,individual
95923726,600000.0,600000.0,Professional advertiser,flat / apartment ,playa victoria,plaza asdrubal nn,,180.0,4.0,3.0,,2.0,1,0,1,1,1,1,no
95442017,415000.0,415000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle jose del toro,,152.0,3.0,2.0,2000.0,2.0,1,1,1,1,1,1,individual
95243123,185000.0,185000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle virgen de la palma nn,,90.0,3.0,1.0,,3.0,0,0,1,0,1,1,individual
94031065,123600.0,123600.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle jose cubiles,39.0,83.0,2.0,1.0,1995.0,0.0,0,0,0,0,0,0,no
91710079,105000.0,105000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle pasquin,23.0,59.0,2.0,1.0,,2.0,0,0,0,0,1,1,no
90515157,160000.0,160000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,56.0,1.0,1.0,,0.0,1,0,0,0,0,1,no
90515154,130000.0,130000.0,Professional advertiser,studio flat ,centro historico - plaza espana,unknown,,49.0,0.0,1.0,,0.0,1,0,0,0,0,1,no
95185281,280000.0,280000.0,Professional advertiser,flat / apartment ,playa victoria,avenida cayetano del toro,,124.0,3.0,2.0,,2.0,0,0,0,1,1,1,no
96329427,685000.0,685000.0,,duplex ,mentidero - teatro falla - alameda,calle san jose,23.0,362.0,10.0,3.0,,2.0,0,1,0,0,1,1,central
96289845,950000.0,950000.0,Private owner,flat / apartment ,mentidero - teatro falla - alameda,calle ahumada,20.0,311.0,5.0,4.0,,5.0,1,0,1,1,1,1,individual
96239624,250000.0,250000.0,Private owner,flat / apartment ,cortadura - zona franca,calle sirenas,4.0,60.0,1.0,1.0,1975.0,2.0,1,0,1,1,1,1,individual
93562436,190000.0,190000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,54.0,1.0,1.0,,2.0,1,0,0,0,1,0,no
95916285,742800.0,742800.0,Professional advertiser, terraced house ,centro historico - plaza espana,calle rafael de la viesca,,879.0,5.0,1.0,1995.0,,0,0,0,0,1,0,no
95873101,350000.0,350000.0,Professional advertiser,flat / apartment ,zona laguna,calle pintor zuloaga,,155.0,4.0,2.0,,5.0,1,0,1,1,1,1,no
93064751,145000.0,145000.0,Private owner,flat / apartment ,la paz - segunda aguada - loreto,calle sancti petri,70.0,80.0,3.0,1.0,,,0,0,0,1,0,1,no
95073082,135000.0,135000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle francisco garcia de sola,,68.0,3.0,1.0,,3.0,0,0,0,0,0,0,no
95533814,379500.0,379500.0,Private owner,flat / apartment ,zona laguna,avenida marconi,10.0,136.0,3.0,2.0,,4.0,1,1,1,1,1,1,no
94662930,159900.0,159900.0,Private owner,flat / apartment ,mentidero - teatro falla - alameda,alameda marques de comillas nn,,62.0,2.0,1.0,,2.0,0,1,1,1,0,1,no
93457658,74000.0,74000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle barquillas de lope,,44.0,1.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
93457208,101200.0,101200.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle maria arteaga,,66.0,2.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
93156778,720000.0,720000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,avenida fernandez ladreda,,148.0,3.0,2.0,,2.0,1,0,0,1,1,1,individual
93068568,145000.0,145000.0,Private owner,flat / apartment ,la paz - segunda aguada - loreto,calle sancti petri,70.0,80.0,3.0,1.0,,0.0,0,0,0,1,0,1,no
90942429,275000.0,275000.0,Private owner,flat / apartment ,la paz - segunda aguada - loreto,calle america,8.0,120.0,3.0,2.0,2000.0,6.0,1,0,0,1,1,1,central
90916367,189000.0,189000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle cervantes,,86.0,2.0,1.0,1995.0,3.0,0,0,1,0,1,1,individual
90602476,360000.0,360000.0,Private owner,flat / apartment ,centro historico - plaza espana,calle cristobal colon,21.0,130.0,3.0,2.0,,2.0,1,1,1,1,0,1,no
88377518,650000.0,650000.0,Professional advertiser,flat / apartment ,zona san jose - varela,andalucia,,229.0,6.0,4.0,,3.0,1,0,0,1,1,1,no
84815398,669500.0,669500.0,Professional advertiser,flat / apartment ,playa victoria,paseo maritimo,,165.0,4.0,2.0,1981.0,7.0,1,0,0,1,1,1,no
81325127,675000.0,675000.0,Professional advertiser,penthouse ,centro historico - plaza espana,calle ancha,,139.0,3.0,2.0,1941.0,3.0,1,0,1,1,1,1,no
96862046,199280.0,199280.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,59.0,2.0,1.0,,1.0,1,1,0,0,0,1,no
96862035,184685.0,184685.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,55.0,2.0,1.0,,1.0,1,0,0,0,0,0,no
96862044,194700.0,194700.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,50.0,2.0,1.0,,1.0,1,0,0,0,0,0,no
96857716,152460.0,152460.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,43.0,1.0,1.0,,2.0,1,0,0,0,0,0,no
96857715,259875.0,259875.0,Professional advertiser,duplex ,ayuntamiento - catedral,unknown,,57.0,2.0,1.0,,2.0,1,0,0,0,1,0,no
94380905,186000.0,186000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,104.0,2.0,2.0,,0.0,1,0,1,1,1,0,no
96796359,130000.0,130000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,77.0,2.0,1.0,1988.0,2.0,0,0,0,0,0,0,no
96259645,590000.0,590000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,299.0,6.0,2.0,1973.0,1.0,1,0,0,0,0,1,central
93869137,575000.0,575000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,135.0,3.0,3.0,,2.0,0,0,1,1,1,1,central
96654698,685000.0,685000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,362.0,4.0,3.0,1898.0,2.0,0,1,0,0,1,0,central
96608992,520000.0,520000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,166.0,4.0,2.0,1965.0,5.0,1,1,1,1,0,1,no
95868301,210000.0,210000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,97.0,2.0,1.0,1888.0,3.0,0,0,1,1,1,0,no
95457745,250000.0,250000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,96.0,3.0,1.0,1976.0,1.0,1,0,0,0,1,0,no
95293602,370000.0,370000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,90.0,3.0,2.0,1965.0,3.0,1,0,1,1,0,0,no
95161616,195000.0,195000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,85.0,3.0,1.0,1980.0,3.0,1,0,0,0,0,0,no
29293761,365000.0,365000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,150.0,4.0,2.0,1960.0,1.0,1,0,1,1,0,1,no
87875122,138000.0,138000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,68.0,3.0,1.0,1959.0,3.0,1,0,0,0,0,1,no
94161657,165000.0,165000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,92.0,4.0,1.0,1975.0,0.0,0,0,1,1,0,0,individual
36889772,725000.0,725000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,169.0,5.0,3.0,1980.0,7.0,1,0,0,1,0,0,no
92101325,950000.0,950000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,130.0,3.0,2.0,1970.0,12.0,1,0,0,0,1,0,no
90844047,395000.0,395000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,190.0,4.0,3.0,2010.0,2.0,0,1,0,1,1,0,no
89692899,350000.0,350000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,200.0,4.0,2.0,1888.0,3.0,1,1,1,1,1,1,no
85451616,302302.0,302302.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,116.0,2.0,2.0,2019.0,9.0,1,0,1,0,1,1,central
88375367,385000.0,385000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,120.0,3.0,2.0,1977.0,1.0,1,0,0,1,0,1,no
35467955,420000.0,420000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,175.0,4.0,2.0,1980.0,0.0,1,0,1,1,0,1,no
86020229,128000.0,128000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,81.0,2.0,1.0,1995.0,3.0,0,0,0,0,0,0,no
38146764,400000.0,400000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,151.0,4.0,3.0,2000.0,12.0,1,0,1,1,1,1,central
85053001,350000.0,350000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,100.0,3.0,2.0,1980.0,1.0,1,0,0,1,0,0,no
32563803,260000.0,260000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,120.0,4.0,2.0,1975.0,4.0,1,0,0,1,1,1,no
83037485,240000.0,240000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,92.0,2.0,1.0,,1.0,1,1,0,1,0,1,no
30012433,475000.0,475000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,108.0,3.0,2.0,2000.0,1.0,1,0,0,0,1,1,no
96898560,159900.0,159900.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,72.0,3.0,1.0,,2.0,1,0,0,1,0,1,no
96172629,670000.0,670000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,184.0,4.0,3.0,1975.0,5.0,1,0,1,1,1,1,no
95966438,475000.0,475000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,240.0,4.0,3.0,,2.0,1,1,1,0,1,1,no
94894300,129900.0,129900.0,Professional advertiser,flat / apartment ,la caleta - la vina,zona de la c/ la rosa,100.0,80.0,3.0,1.0,1900.0,2.0,0,0,0,0,1,1,no
82608135,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,117.0,3.0,2.0,1995.0,1.0,0,0,0,1,0,1,no
95787372,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,159.0,7.0,3.0,,1.0,1,1,0,1,1,1,no
95755818,480000.0,499000.0,Professional advertiser,flat / apartment ,zona bahia blanca,avenida bahia blanca,,250.0,4.0,3.0,,2.0,1,1,0,0,1,1,no
91125500,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,93.0,3.0,1.0,1888.0,3.0,0,1,1,1,0,1,no
93627565,128750.0,155450.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle santo domingo,,45.0,1.0,1.0,,0.0,0,0,0,0,0,0,individual
91008307,150000.0,150000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,46.0,1.0,1.0,1888.0,3.0,0,0,1,1,1,1,no
86291481,198000.0,198000.0,Professional advertiser,penthouse ,mentidero - teatro falla - alameda,unknown,,70.0,1.0,1.0,1888.0,3.0,0,0,1,1,1,1,no
94445977,190000.0,195000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,108.0,3.0,2.0,1888.0,2.0,0,1,0,0,1,1,no
96225607,189000.0,198000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,96.0,2.0,1.0,1858.0,3.0,0,1,0,0,0,0,no
93457504,82200.0,82200.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle compania,,60.0,2.0,1.0,,0.0,0,0,0,0,0,0,no
95901843,249000.0,249000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle benjumeda nn,,95.0,3.0,1.0,,1.0,1,1,1,1,0,1,no
95491129,135000.0,139000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,50.0,1.0,1.0,,2.0,0,0,1,1,1,0,no
94433265,114000.0,114000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle garcia carrera,,49.0,2.0,1.0,,0.0,0,0,0,0,0,0,individual
90048306,123000.0,123000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,feduchy nn,,57.0,1.0,1.0,2007.0,0.0,0,0,0,0,0,1,no
89001836,74000.0,74000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle barquillas de lope,,43.0,1.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
96431971,750000.0,750000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle hibiscos,5.0,232.0,5.0,4.0,1973.0,10.0,1,0,1,1,1,1,individual
96373318,180000.0,180000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle sacramento,,84.0,3.0,1.0,1910.0,1.0,1,0,1,1,0,0,individual
95092761,99000.0,99000.0,Professional advertiser,flat / apartment ,la caleta - la vina,barrio de la vina,20.0,85.0,3.0,1.0,1940.0,0.0,0,0,0,0,0,1,no
95773974,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle circo,,132.0,3.0,1.0,1888.0,1.0,0,0,0,0,1,1,no
94604741,260000.0,260000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle garcia carrera,,126.0,4.0,2.0,1968.0,3.0,1,0,0,1,0,1,no
94513549,120000.0,120000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle porteria de capuchinos,,40.0,1.0,1.0,1994.0,0.0,0,0,0,0,1,0,no
94198598,350000.0,420000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle presidente rivadavia,,200.0,5.0,2.0,1888.0,3.0,1,1,0,0,0,1,no
86701710,740000.0,740000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,avenida cuatro de diciembre de 1977,,200.0,3.0,2.0,1980.0,4.0,1,1,1,1,1,1,central
81283686,695000.0,695000.0,Professional advertiser,flat / apartment ,playa victoria,paseo maritimo,,185.0,5.0,4.0,1981.0,7.0,1,0,1,1,1,1,individual
92598450,290000.0,290000.0,Professional advertiser,flat / apartment ,playa victoria,avenida de andalucia,,135.0,4.0,2.0,,1.0,1,1,0,1,0,1,no
91308174,550000.0,550000.0,Professional advertiser,flat / apartment ,playa victoria,amilcar barca,,167.0,4.0,3.0,1970.0,7.0,1,0,0,1,1,1,no
90986052,180000.0,180000.0,Professional advertiser,studio flat ,la paz - segunda aguada - loreto,calle veracruz,,63.0,0.0,1.0,2006.0,0.0,1,0,1,1,0,1,individual
96893193,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,53.0,1.0,1.0,2006.0,0.0,1,0,1,0,0,1,no
96893175,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,155.0,5.0,3.0,1968.0,1.0,1,1,0,0,0,1,no
96879675,245000.0,245000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,100.0,3.0,2.0,1971.0,2.0,1,0,0,0,0,0,no
96872376,750000.0,750000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle hibiscos,,262.0,5.0,4.0,1973.0,10.0,1,0,0,0,0,1,no
96697782,160000.0,160000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida guadalquivir,,85.0,3.0,1.0,1974.0,1.0,1,0,0,0,1,1,no
90568736,365000.0,365000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,142.0,4.0,2.0,1982.0,1.0,1,0,1,1,1,1,no
95653789,465000.0,465000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,198.0,4.0,2.0,1985.0,2.0,1,1,0,1,0,1,no
82849569,244000.0,244000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,118.0,3.0,2.0,,1.0,0,1,0,0,0,1,no
95436663,145000.0,145000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,52.0,1.0,1.0,,,1,0,0,0,0,1,no
84557800,500000.0,500000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,227.0,5.0,3.0,,1.0,0,1,0,0,0,1,no
94132006,370000.0,370000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,85.0,3.0,2.0,,3.0,1,0,1,1,1,1,no
93881705,330000.0,330000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,60.0,2.0,1.0,,2.0,1,0,1,1,0,1,no
93538048,370000.0,370000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,200.0,4.0,2.0,,3.0,1,1,0,0,0,1,no
92920902,385000.0,385000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,100.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
91831296,130000.0,130000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,67.0,1.0,1.0,,0.0,0,0,0,1,0,1,no
90478009,595000.0,595000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,237.0,6.0,3.0,1972.0,4.0,1,1,1,1,0,1,no
85283560,360000.0,360000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,124.0,2.0,2.0,,1.0,1,1,1,0,0,1,no
96878195,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,53.0,2.0,1.0,2002.0,0.0,1,0,0,1,0,1,no
84099419,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,116.0,4.0,1.0,,3.0,0,1,0,1,0,1,no
96861158,370000.0,370000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,71.0,2.0,1.0,2019.0,3.0,1,1,1,1,1,1,central
84312044,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,112.0,4.0,1.0,,3.0,0,1,0,0,0,1,no
96813727,150000.0,150000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,52.0,2.0,1.0,1972.0,1.0,0,0,0,1,0,0,no
96797040,520000.0,520000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,125.0,4.0,2.0,1965.0,5.0,1,0,1,1,1,1,no
96774931,300000.0,300000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,150.0,4.0,2.0,1888.0,2.0,0,0,0,0,0,1,no
96731308,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,67.0,3.0,1.0,1968.0,4.0,0,0,0,0,0,0,no
34135408,225000.0,225000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,90.0,3.0,2.0,,3.0,1,0,0,1,1,1,no
96630394,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,151.0,5.0,3.0,,1.0,1,0,0,1,1,1,no
94442101,378000.0,378000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,78.0,2.0,2.0,,3.0,1,1,1,1,0,1,no
94441761,250000.0,250000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,45.0,1.0,1.0,,3.0,1,1,1,1,0,1,no
94441315,690000.0,690000.0,Professional advertiser,penthouse ,centro historico - plaza espana,unknown,,82.0,3.0,2.0,,4.0,1,0,1,1,1,1,no
94047682,400000.0,400000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,144.0,3.0,2.0,2000.0,2.0,1,1,0,1,0,1,no
96490750,80000.0,80000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle rosario,,42.0,1.0,0.0,1995.0,3.0,0,0,0,0,0,1,no
96479053,299000.0,299000.0,Developer,flat / apartment ,playa victoria,calle almirante manuel vierna nn,,86.0,3.0,2.0,,,1,0,1,1,0,1,no
95219637,320000.0,350000.0,Professional advertiser,flat / apartment ,playa victoria,avenida ana de viya,,121.0,4.0,2.0,1970.0,6.0,1,0,0,0,1,1,no
95006346,200000.0,200000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle pasquin,,95.0,3.0,2.0,,1.0,0,1,0,1,0,1,no
91968461,130000.0,135000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,72.0,1.0,1.0,2015.0,0.0,0,0,0,1,0,0,no
96868327,240000.0,240000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle sacramento,,155.0,4.0,2.0,1995.0,1.0,0,1,0,0,1,1,no
96840237,240000.0,240000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle san miguel,,106.0,2.0,1.0,1888.0,0.0,0,0,1,0,0,0,individual
96816603,350000.0,350000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,calle francisco garcia merchan,,169.0,4.0,2.0,1992.0,,0,0,0,0,1,0,no
96789888,470000.0,470000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle santa cruz de tenerife,,163.0,4.0,2.0,,4.0,1,0,0,1,1,1,no
96644951,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle doctor ramon y cajal,,50.0,1.0,1.0,1995.0,3.0,0,0,1,1,0,0,no
96536375,210000.0,240000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,143.0,4.0,1.0,,1.0,0,1,0,0,0,1,no
96478368,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,,61.0,1.0,1.0,,,1,1,1,0,0,1,no
96422464,165000.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,,41.0,1.0,1.0,,,1,1,1,0,0,1,no
96422473,155000.0,155000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,,54.0,1.0,1.0,2023.0,,1,1,1,0,0,1,no
96278230,159500.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,75.0,2.0,1.0,,0.0,0,0,0,1,0,1,no
95846914,270000.0,285000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,75.0,3.0,1.0,,7.0,1,0,0,0,1,1,no
92538439,217000.0,217000.0,Professional advertiser,flat / apartment ,zona san jose - varela,san juan bosco,,54.0,1.0,1.0,,7.0,1,0,0,1,1,1,no
96896569,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida de la sanidad publica,,72.0,3.0,1.0,,,0,0,1,1,0,1,no
93863129,198000.0,230000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,114.0,3.0,1.0,,2.0,0,0,0,0,0,1,no
96520512,190000.0,190000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,54.0,1.0,1.0,2022.0,2.0,1,0,1,1,1,0,no
96520505,189000.0,189000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,73.0,1.0,1.0,2022.0,1.0,1,0,1,0,0,0,no
96520502,299000.0,299000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,79.0,3.0,1.0,2022.0,1.0,1,0,1,1,1,0,central
95600693,275000.0,275000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,93.0,3.0,1.0,,5.0,1,0,0,1,0,1,no
96861189,380000.0,380000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,77.0,2.0,1.0,2003.0,3.0,1,0,1,1,1,0,no
96819421,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,65.0,3.0,1.0,1968.0,4.0,0,0,0,0,0,1,no
96694960,138000.0,138000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,40.0,1.0,1.0,2021.0,0.0,1,0,0,1,0,0,no
96710118,198000.0,198000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,114.0,3.0,1.0,2000.0,2.0,0,1,0,1,0,0,no
96216663,399995.0,399995.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle valverde,,200.0,7.0,2.0,1995.0,1.0,0,0,1,1,0,1,individual
95754889,600000.0,600000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,calle vea murguia,,223.0,3.0,2.0,2008.0,1.0,1,0,0,1,0,1,no
95666174,189000.0,189000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle vea murguia,,101.0,4.0,1.0,,3.0,0,1,0,0,0,1,no
95614055,220000.0,220000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle sagasta,,82.0,2.0,1.0,1888.0,1.0,0,0,1,1,0,1,individual
95571147,600000.0,600000.0,Professional advertiser,flat / apartment ,playa victoria,plaza asdrubal,,180.0,4.0,3.0,,2.0,1,0,1,1,1,1,no
94986654,168000.0,168000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle sopranis,,102.0,2.0,1.0,,1.0,0,1,0,1,0,1,no
94613996,120000.0,120000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,40.0,1.0,1.0,1994.0,0.0,0,0,0,0,0,1,no
93835690,330000.0,330000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle manuel rances,,200.0,8.0,3.0,,1.0,0,1,0,0,0,1,no
86321495,67000.0,67000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle maria arteaga,,70.0,2.0,1.0,,1.0,0,0,0,0,0,1,no
96892905,90000.0,90000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,38.0,1.0,1.0,1888.0,0.0,0,0,0,0,0,1,no
96864579,285000.0,285000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,75.0,2.0,1.0,,5.0,1,0,0,0,1,1,no
