,house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
566,92203485,"Flat / apartment for sale in calle Santa María Soledad, 4","Playa Stª Mª del Mar, Cadiz","595,000","595,000","['163 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South', 'Built in 2014', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],
567,92089717,"Flat / apartment for sale in plaza Asdrúbal, 1","Playa Victoria, Cadiz","490,000","490,000","['130 m² built, 110 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Additional parking space for € 11', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation East, West', 'Central heating', 'Access adapted for persons with reduced mobility', '7th floor exterior', 'with lift']","['Air conditioning', 'Consumo: \n1 kWh/m² year', 'Emisiones:']",[],Private owner
568,91725317,Flat / apartment for sale in Playa Victoria,Cadiz,"490,000","490,000","['107 m² built, 90 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2001', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
569,91594879,"Flat / apartment for sale in calle Pericón de Cádiz, 37","La Caleta - La Viña, Cadiz","350,000","350,000","['110 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Central heating: Gas', '3rd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Private owner
570,91283403,"Penthouse for sale in calle Torre, 58","La Caleta - La Viña, Cadiz","210,000","210,000","['97 m² built', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '3rd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Private owner
571,85520928,"Penthouse for sale in avenida Portugal, 37","Zona San José - Varela, Cadiz","680,000","680,000","['262 m² built', '4 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, South, East, West', 'Built in 2001', 'Individual heating: Electric', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']",['Consumo:'],[],Private owner
572,37343919,"Penthouse for sale in plaza montevideo, 1","Playa Victoria, Cadiz","700,000","700,000","['145 m² built', '3 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', '5th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Private owner
573,96853151,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"200,000","200,000","['85 m² built, 77 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
574,96847177,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"190,000","190,000","['112 m² built, 98 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1942', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
575,96806040,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"190,000","190,000","['112 m² built, 98 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
576,96789298,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"120,000","120,000","['53 m² built', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
577,96778432,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"155,000","155,000","['75 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1960', 'No heating', '2nd floor', 'no lift']",['Consumo:'],[],Professional advertiser
578,96733103,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"470,000","470,000","['160 m² built, 156 m² floor area', '4 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Storeroom', '4th floor exterior', 'with lift']","['Consumo: \n168 kWh/m² year', 'Emisiones: \n41 kg CO2/m² year']",[],Professional advertiser
579,96728787,Flat / apartment for sale in Zona San José - Varela,Cadiz,"160,000","160,000","['49 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', '3rd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
580,96685639,Flat / apartment for sale in Zona Laguna,Cadiz,"295,000","295,000","['88 m² built, 77 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 1971', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
581,96657593,Flat / apartment for sale in Zona San José - Varela,Cadiz,"160,000","160,000","['65 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', '2nd floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
582,96648491,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"115,000","115,000","['53 m² built, 43 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'exterior', 'no lift']",['no indicado'],[],Professional advertiser
583,96582489,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"200,000","200,000","['115 m² built, 105 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1981', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
584,96571267,Flat / apartment for sale in Playa Victoria,Cadiz,"318,000","318,000","['92 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/needs renovating', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
585,95507624,Flat / apartment for sale in Playa Victoria,Cadiz,"240,000","240,000","['58 m² built, 40 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'Built in 2021', 'No heating', 'Access adapted for persons with reduced mobility', '5th floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
586,94097334,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"236,900","236,900","['90 m² built, 75 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation East', 'Built in 1977', 'No heating', 'Access adapted for persons with reduced mobility', '3rd floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
587,96059755,"Flat / apartment for sale in San José, 49","Mentidero - Teatro Falla - Alameda, Cadiz","155,000","155,000","['73 m² built', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor interior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
588,95107511,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"285,000","285,000","['110 m² built, 100 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
589,95721714,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"465,000","465,000","['170 m² built, 150 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
590,94826230,Flat / apartment for sale in calle Plocia,"Ayuntamiento - Catedral, Cadiz","198,000","198,000","['74 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation West', 'No heating', '1st floor', 'with lift']",['no indicado'],[],Professional advertiser
591,81474600,Penthouse for sale in Playa Victoria,Cadiz,"765,000","765,000","['230 m² built, 220 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation East, West', 'Access adapted for persons with reduced mobility', '12th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
592,96735086,Flat / apartment for sale in avenida Segunda Aguada,"La Paz - Segunda Aguada - Loreto, Cadiz","149,900","149,900","['65 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Access adapted for persons with reduced mobility', 'Ground floor interior', 'with lift']","['Consumo: \n50 kWh/m² year', 'Emisiones: \n168 kg CO2/m² year']",[],Professional advertiser
593,96618113,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"285,000","285,000","['108 m² built, 85 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'Built in 1888', 'Individual heating', '3rd floor', 'with lift']","['Air conditioning', 'Consumo: \n161 kWh/m² year']",[],Professional advertiser
594,96612990,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['75 m² built', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Storeroom', 'No heating', '1st floor', 'no lift']",['no indicado'],[],Professional advertiser
595,96612989,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"190,000","190,000","['102 m² built, 92 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1888', 'No heating', '4th floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
596,96609070,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"165,000","165,000","['65 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
597,96500079,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"223,000","223,000","['70 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Orientation East', 'Built in 1978', 'No heating', 'Ground floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
598,96538483,Flat / apartment for sale in Playa Victoria,Cadiz,"465,000","465,000","['165 m² built, 140 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, South', 'Built in 1990', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
599,93737881,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"185,000","185,000","['120 m² built, 100 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
600,96505782,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['75 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '1st floor interior', 'no lift']",['no indicado'],[],Professional advertiser
601,96412547,Flat / apartment for sale in calle Santiago,"Centro Histórico - Plaza España, Cadiz","155,000","155,000","['68 m² built, 61 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1888', 'No heating', '2nd floor interior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
602,96388566,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"175,000","175,000","['97 m² built', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Orientation South', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
603,96306306,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"580,000","580,000","['182 m² built', '4 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
604,96262959,"Flat / apartment for sale in plaza Madrid, 3","Zona Laguna, Cadiz","240,000","
250,000 €
","['95 m² built, 86 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Consumo:', 'Emisiones:']",[],Private owner
605,96279016, Terraced house for sale in Zona San José - Varela,Cadiz,"330,000","330,000","['Terraced house', '2 floors', '115 m² built, 100 m² floor area', '4 bedrooms', '2 bathrooms', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation East', 'Built in 1994']",['en trámite'],[],Professional advertiser
606,96237889, House for sale in calle Sagasta,"Centro Histórico - Plaza España, Cadiz","507,000","507,000","['House', '139 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Individual heating']",['no indicado'],[],Professional advertiser
607,96193439,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"185,000","185,000","['99 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/needs renovating', 'Built in 1987', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
608,96114103,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","180,000","['92 m² built, 85 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
609,96053739,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"530,000","530,000","['220 m² built, 200 m² floor area', '4 bedrooms', '3 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1981', 'No heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
610,96023725,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"170,000","170,000","['52 m² built, 47 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2009', 'No heating', 'Ground floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
611,96023728,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"150,000","150,000","['52 m² built, 46 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
612,96037544,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"197,000","197,000","['73 m² built, 67 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1995', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
613,96041004,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"320,000","320,000","['140 m² built, 130 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
614,96035772,Flat / apartment for sale in Zona San José - Varela,Cadiz,"173,500","173,500","['70 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Balcony', 'Second hand/good condition', 'Built in 1958', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
615,95810386,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"129,000","129,000","['70 m² built, 65 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2001', 'No heating', 'Ground floor interior', 'no lift']",['no indicado'],[],Professional advertiser
616,95810376,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"330,000","330,000","['192 m² built, 175 m² floor area', '8 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', '1st floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
617,95794294,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"465,000","465,000","['198 m² built, 181 m² floor area', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1985', 'No heating', '2nd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
618,95714797,Flat / apartment for sale in calle Tarsis,"Zona San José - Varela, Cadiz","350,000","350,000","['120 m² built, 115 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
619,95637830,Flat / apartment for sale in Playa Victoria,Cadiz,"700,000","700,000","['154 m² built, 145 m² floor area', '3 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2008', 'No heating', 'Access adapted for persons with reduced mobility', '5th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
620,95679363,Flat / apartment for sale in Playa Victoria,Cadiz,"390,000","390,000","['135 m² built, 110 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1977', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
621,95679365,Flat / apartment for sale in Playa Victoria,Cadiz,"475,000","475,000","['108 m² built, 100 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2001', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
622,95654924,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"335,000","335,000","['102 m² built', '3 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2003', 'Central heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
623,95623797,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"85,000","85,000","['48 m² built, 40 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Built in 1959', 'No heating', '1st floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
624,95603902,Flat / apartment for sale in Playa Victoria,Cadiz,"525,000","525,000","['133 m² built, 117 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation East, West', 'Built in 1970', 'No heating', 'Access adapted for persons with reduced mobility', '9th floor exterior', 'with lift']",['Consumo: \n129 kWh/m² year'],[],Professional advertiser
625,95546405,Flat / apartment for sale in calle Real,"La Paz - Segunda Aguada - Loreto, Cadiz","269,000","269,000","['135 m² built, 105 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2020', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
626,95200413,Flat / apartment for sale in Playa Victoria,Cadiz,"525,000","525,000","['150 m² built, 135 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 1980', 'No heating', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
627,94999343,Duplex for sale in La Caleta - La Viña,Cadiz,"400,000","400,000","['155 m² built, 95 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
628,94859734,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"165,000","165,000","['84 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1888', 'No heating', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
629,94558073,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"350,000","350,000","['188 m² built, 164 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Storeroom', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
630,90265785,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"132,000","132,000","['61 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 2003', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor interior', 'no lift']",['Consumo:'],[],Professional advertiser
631,93457911,Flat / apartment for sale in calle Carraca,"La Paz - Segunda Aguada - Loreto, Cadiz","139,000","139,000","['84 m² built, 80 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2008', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor', 'with lift']",['en trámite'],[],Professional advertiser
632,93852777, Terraced house for sale in La Caleta - La Viña,Cadiz,"450,000","450,000","['Terraced house', '2 floors', '280 m² built', '7 bedrooms', '4 bathrooms', 'Balcony', 'Second hand/good condition', 'Built in 1995']",['en trámite'],[],Professional advertiser
633,93748172,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"190,000","190,000","['120 m² built, 105 m² floor area', '5 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', '1st floor interior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
634,89811546,Flat / apartment for sale in avenida José León de Carranza,"Cortadura - Zona Franca, Cadiz","320,000","320,000","['69 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1984', 'No heating', '10th floor', 'with lift']",['en trámite'],[],Professional advertiser
635,92510690,Penthouse for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"800,000","800,000","['245 m² built, 230 m² floor area', '6 bedrooms', '4 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 2004', 'No heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
636,91963139,Flat / apartment for sale in Zona San José - Varela,Cadiz,"300,000","300,000","['200 m² built, 199 m² floor area', '5 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
637,91550472,Flat / apartment for sale in Playa Victoria,Cadiz,"600,000","600,000","['140 m² built, 124 m² floor area', '5 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1980', 'Access adapted for persons with reduced mobility', '10th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
638,86862331,Penthouse for sale in Centro Histórico - Plaza España,Cadiz,"425,000","425,000","['142 m² built, 108 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 2021', 'Individual heating: Natural gas', '4th floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
639,90936314,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"187,000","187,000","['75 m² built, 68 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1995', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
640,91072809,Flat / apartment for sale in calle Venezuela,"La Caleta - La Viña, Cadiz","210,000","210,000","['111 m² built, 98 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '6th floor', 'with lift']",['en trámite'],[],Professional advertiser
641,39317628,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"145,000","145,000","['48 m² built, 45 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1888', 'No heating', '1st floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
642,88744570,Flat / apartment for sale in calle Manuel Rancés,"Mentidero - Teatro Falla - Alameda, Cadiz","250,000","250,000","['115 m² built, 104 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1888', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
643,86356954,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"400,000","400,000","['138 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1979', 'No heating', '4th floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
644,38507956,Flat / apartment for sale in paseo Marítimo,"Cortadura - Zona Franca, Cadiz","500,000","500,000","['150 m² built, 135 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
645,96815058,"Flat / apartment for sale in avenida Ana de Viya, 4","Playa Victoria, Cadiz","420,000","
457,000 €
","['150 m² built', '4 bedrooms', '2 bathrooms', 'Additional parking space for € 30,000', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 1983', '3rd floor exterior', 'with lift']","['Consumo:', 'Emisiones:']",[],Private owner
646,96713996,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"110,000","
120,000 €
","['50 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Mezzanine exterior', 'no lift']",['en trámite'],[],Professional advertiser
647,96612882,Flat / apartment for sale in Zona Laguna,Cadiz,"220,000","
225,000 €
","['84 m² built, 75 m² floor area', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', '2nd floor interior', 'with lift']",['en trámite'],[],Professional advertiser
648,95107897,Flat / apartment for sale in calle Sacramento,"Centro Histórico - Plaza España, Cadiz","155,000","155,000","['92 m² built, 88 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
649,93033616,Flat / apartment for sale in calle Sopranis,"Ayuntamiento - Catedral, Cadiz","210,000","210,000","['78 m² built, 66 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2008', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
650,95126974,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"775,000","
790,000 €
","['300 m² built', '5 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']",['en trámite'],[],Private owner
651,93198435,Flat / apartment for sale in calle Lubet,"La Caleta - La Viña, Cadiz","164,383","164,383","['73 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Individual heating', '1st floor', 'no lift']",['no indicado'],[],Professional advertiser
